case_id,opened_date,closed_date,category,region,status,cycle_time_days,is_exception
OPS-102131,2025-06-09,2025-06-11,Renewal Processing,West,Closed,2.88,False
OPS-101210,2025-06-09,2025-06-12,Service Request,Southwest,Closed,3.19,False
OPS-100601,2025-06-10,2025-06-18,Eligibility Check,West,Closed,8.09,False
OPS-101672,2025-06-10,2025-06-11,Account Setup,Southwest,Closed,1.23,False
OPS-100006,2025-06-10,2025-06-10,Service Request,Midwest,Closed,0.55,False
OPS-100933,2025-06-10,2025-06-11,Account Setup,Southeast,Closed,1.4,False
OPS-101523,2025-06-10,2025-06-23,Documentation Review,West,Closed,13.5,False
OPS-101816,2025-06-10,2025-06-12,Billing Inquiry,West,Closed,2.0,False
OPS-101849,2025-06-10,2025-06-11,Service Request,Northeast,Closed,1.88,False
OPS-101891,2025-06-10,2025-06-25,Dispute Resolution,Northeast,Closed,14.95,False
OPS-100370,2025-06-11,2025-06-12,Account Setup,Midwest,Closed,1.35,False
OPS-100566,2025-06-11,2025-06-24,Eligibility Check,Southeast,Closed,13.77,False
OPS-102039,2025-06-11,2025-06-12,Service Request,Southeast,Closed,1.15,False
OPS-101555,2025-06-11,2025-06-13,Documentation Review,Northeast,Closed,2.49,False
OPS-101087,2025-06-11,2025-06-15,Documentation Review,West,Closed,4.86,False
OPS-100356,2025-06-11,2025-06-12,Account Setup,West,Closed,1.57,False
OPS-101952,2025-06-11,2025-06-20,Documentation Review,Southeast,Closed,9.87,False
OPS-101790,2025-06-12,2025-06-19,Renewal Processing,West,Closed,7.59,False
OPS-100063,2025-06-12,2025-06-13,Account Setup,West,Closed,1.4,False
OPS-102142,2025-06-12,2025-06-13,Service Request,Southwest,Closed,1.16,False
OPS-102138,2025-06-12,2025-06-15,Eligibility Check,Southwest,Closed,3.11,False
OPS-101086,2025-06-12,2025-06-12,Service Request,Southwest,Closed,0.9,False
OPS-100910,2025-06-12,,Billing Inquiry,Northeast,Open,,False
OPS-100573,2025-06-13,2025-06-15,Account Setup,Southeast,Closed,2.2,False
OPS-101838,2025-06-13,2025-06-15,Documentation Review,Southwest,Closed,2.1,False
OPS-100159,2025-06-13,2025-06-13,Account Setup,West,Closed,0.77,False
OPS-101715,2025-06-14,2025-06-18,Billing Inquiry,Midwest,Closed,4.13,True
OPS-102152,2025-06-14,2025-06-19,Service Request,West,Closed,5.38,False
OPS-101460,2025-06-14,2025-06-16,Billing Inquiry,Northeast,Closed,2.25,False
OPS-102148,2025-06-14,2025-06-14,Eligibility Check,West,Closed,0.38,False
OPS-100431,2025-06-15,2025-06-15,Eligibility Check,Southeast,Closed,0.68,False
OPS-101612,2025-06-15,2025-06-16,Service Request,West,Closed,1.7,False
OPS-100528,2025-06-15,2025-06-20,Documentation Review,Midwest,Closed,5.93,False
OPS-100184,2025-06-15,2025-06-26,Account Setup,Southeast,Closed,11.5,False
OPS-101771,2025-06-16,2025-06-17,Account Setup,Northeast,Closed,1.6,False
OPS-100778,2025-06-16,2025-06-18,Service Request,Northeast,Closed,2.49,False
OPS-100934,2025-06-16,2025-06-24,Dispute Resolution,Southeast,Closed,8.12,False
OPS-100638,2025-06-16,2025-06-19,Documentation Review,Southeast,Closed,3.34,False
OPS-100366,2025-06-16,2025-06-18,Account Setup,Southwest,Closed,2.89,False
OPS-102137,2025-06-16,2025-06-17,Account Setup,Midwest,Closed,1.52,False
OPS-100000,2025-06-16,2025-06-17,Account Setup,Southwest,Closed,1.29,False
OPS-101330,2025-06-16,2025-06-18,Account Setup,Southeast,Closed,2.83,False
OPS-101105,2025-06-16,2025-06-17,Account Setup,Southeast,Closed,1.08,False
OPS-101159,2025-06-16,2025-06-18,Service Request,West,Closed,2.9,False
OPS-100620,2025-06-17,2025-06-19,Billing Inquiry,Midwest,Closed,2.7,True
OPS-101611,2025-06-17,2025-06-23,Account Setup,Northeast,Closed,6.09,False
OPS-100200,2025-06-17,2025-06-20,Service Request,Midwest,Closed,3.88,False
OPS-101932,2025-06-17,2025-06-18,Documentation Review,Southeast,Closed,1.6,False
OPS-100956,2025-06-17,2025-06-19,Account Setup,Southeast,Closed,2.38,False
OPS-100417,2025-06-17,2025-06-18,Data Correction,Northeast,Closed,1.32,False
OPS-100104,2025-06-18,2025-06-22,Documentation Review,Southwest,Closed,4.9,False
OPS-100300,2025-06-18,2025-06-22,Account Setup,Southeast,Closed,4.77,False
OPS-100298,2025-06-18,2025-06-19,Data Correction,Midwest,Closed,1.57,False
OPS-101739,2025-06-18,2025-06-19,Account Setup,Midwest,Closed,1.68,False
OPS-100382,2025-06-18,2025-06-19,Account Setup,West,Closed,1.68,False
OPS-100024,2025-06-18,,Data Correction,Southwest,Open,,False
OPS-100748,2025-06-18,2025-06-18,Renewal Processing,West,Closed,0.19,False
OPS-101428,2025-06-18,2025-06-19,Service Request,Northeast,Closed,1.9,False
OPS-101047,2025-06-18,2025-06-18,Data Correction,West,Closed,0.79,False
OPS-100138,2025-06-19,2025-06-21,Service Request,West,Closed,2.77,False
OPS-100055,2025-06-19,2025-06-23,Eligibility Check,Northeast,Closed,4.93,False
OPS-101674,2025-06-19,2025-06-29,Renewal Processing,Southeast,Closed,10.13,False
OPS-101662,2025-06-19,2025-06-22,Service Request,Northeast,Closed,3.05,False
OPS-100344,2025-06-19,2025-06-26,Eligibility Check,West,Closed,7.08,False
OPS-101493,2025-06-19,,Eligibility Check,West,Open,,False
OPS-102035,2025-06-19,2025-06-22,Billing Inquiry,West,Closed,3.03,False
OPS-101536,2025-06-19,,Billing Inquiry,Southeast,Open,,False
OPS-100862,2025-06-19,2025-07-29,Billing Inquiry,Northeast,Closed,40.64,False
OPS-100402,2025-06-19,2025-06-19,Eligibility Check,Southeast,Closed,0.43,False
OPS-100605,2025-06-19,2025-06-26,Billing Inquiry,Southeast,Closed,7.25,False
OPS-102180,2025-06-20,2025-06-24,Eligibility Check,Midwest,Closed,4.75,False
OPS-100707,2025-06-20,2025-06-21,Account Setup,Midwest,Closed,1.42,False
OPS-100079,2025-06-20,2025-07-01,Service Request,Southeast,Closed,11.9,False
OPS-100007,2025-06-20,,Eligibility Check,Southeast,Open,,False
OPS-100458,2025-06-20,2025-06-21,Account Setup,Northeast,Closed,1.46,False
OPS-100237,2025-06-20,2025-06-27,Service Request,Southwest,Closed,7.21,False
OPS-101690,2025-06-21,2025-06-23,Account Setup,West,Closed,2.37,False
OPS-100494,2025-06-21,2025-06-22,Data Correction,Northeast,Closed,1.84,False
OPS-100052,2025-06-21,2025-07-02,Documentation Review,Midwest,Closed,11.18,False
OPS-101323,2025-06-21,2025-06-23,Documentation Review,Northeast,Closed,2.69,False
OPS-100714,2025-06-22,2025-06-27,Eligibility Check,Southwest,Closed,5.63,False
OPS-101141,2025-06-22,2025-06-23,Data Correction,Southwest,Closed,1.73,False
OPS-101710,2025-06-22,2025-07-05,Eligibility Check,Midwest,Closed,13.06,False
OPS-102041,2025-06-22,2025-06-24,Data Correction,Southeast,Closed,2.28,True
OPS-101117,2025-06-23,2025-06-24,Account Setup,Southeast,Closed,1.11,False
OPS-101576,2025-06-24,2025-06-26,Service Request,Midwest,Closed,2.52,False
OPS-100626,2025-06-24,2025-06-26,Eligibility Check,Midwest,Closed,2.51,False
OPS-100992,2025-06-24,2025-07-02,Eligibility Check,Northeast,Closed,8.71,False
OPS-101564,2025-06-24,2025-06-29,Account Setup,Midwest,Closed,5.78,False
OPS-100706,2025-06-24,2025-07-08,Renewal Processing,Northeast,Closed,14.3,False
OPS-100345,2025-06-25,2025-07-04,Documentation Review,Northeast,Closed,9.58,False
OPS-101415,2025-06-25,2025-06-30,Service Request,Southeast,Closed,5.41,False
OPS-101647,2025-06-25,2025-06-25,Service Request,Northeast,Closed,0.34,False
OPS-101350,2025-06-25,2025-06-26,Data Correction,Southwest,Closed,1.83,False
OPS-101781,2025-06-25,2025-06-27,Eligibility Check,Southeast,Closed,2.27,False
OPS-100841,2025-06-25,2025-07-06,Renewal Processing,Southwest,Closed,11.46,False
OPS-101697,2025-06-25,2025-07-01,Documentation Review,Northeast,Closed,6.12,False
OPS-100989,2025-06-25,2025-06-26,Billing Inquiry,Southwest,Closed,1.73,True
OPS-100241,2025-06-25,2025-06-27,Billing Inquiry,Northeast,Closed,2.67,True
OPS-100357,2025-06-26,2025-06-28,Billing Inquiry,Midwest,Closed,2.83,False
OPS-100788,2025-06-26,2025-06-28,Billing Inquiry,Midwest,Closed,2.0,False
OPS-101102,2025-06-26,2025-06-27,Billing Inquiry,Southeast,Closed,1.6,False
OPS-100867,2025-06-26,2025-08-13,Billing Inquiry,Southwest,Closed,48.07,False
OPS-101875,2025-06-26,2025-07-10,Documentation Review,Southwest,Closed,14.9,False
OPS-102153,2025-06-26,2025-06-28,Account Setup,Southeast,Closed,2.61,False
OPS-100429,2025-06-27,2025-07-01,Billing Inquiry,Southeast,Closed,4.79,False
OPS-100629,2025-06-27,2025-06-28,Dispute Resolution,Midwest,Closed,1.66,False
OPS-101450,2025-06-27,2025-06-28,Billing Inquiry,Midwest,Closed,1.3,False
OPS-100297,2025-06-27,2025-06-30,Billing Inquiry,Southwest,Closed,3.36,False
OPS-100425,2025-06-27,2025-07-05,Documentation Review,Southwest,Closed,8.9,False
OPS-100505,2025-06-27,2025-06-28,Eligibility Check,Northeast,Closed,1.31,False
OPS-100641,2025-06-27,2025-06-30,Documentation Review,Midwest,Closed,3.23,False
OPS-101147,2025-06-27,2025-06-28,Service Request,West,Closed,1.91,False
OPS-100342,2025-06-27,2025-07-08,Billing Inquiry,Northeast,Closed,11.17,False
OPS-101908,2025-06-28,2025-06-29,Renewal Processing,Southwest,Closed,1.14,False
OPS-101649,2025-06-28,2025-07-05,Billing Inquiry,Midwest,Closed,7.24,False
OPS-100235,2025-06-29,2025-07-05,Renewal Processing,Southeast,Closed,6.43,False
OPS-100213,2025-06-29,2025-06-30,Eligibility Check,Midwest,Closed,1.63,False
OPS-100326,2025-06-29,2025-07-05,Renewal Processing,West,Closed,6.23,False
OPS-100045,2025-06-29,2025-07-01,Billing Inquiry,Southwest,Closed,2.67,False
OPS-102143,2025-06-30,2025-07-03,Billing Inquiry,Northeast,Closed,3.21,True
OPS-101265,2025-06-30,2025-07-02,Dispute Resolution,Northeast,Closed,2.08,False
OPS-102102,2025-06-30,2025-07-02,Renewal Processing,Northeast,Closed,2.05,False
OPS-100666,2025-06-30,2025-07-03,Documentation Review,Southwest,Closed,3.84,False
OPS-101373,2025-07-01,2025-07-03,Eligibility Check,Southwest,Closed,2.33,False
OPS-101622,2025-07-01,2025-07-02,Eligibility Check,West,Closed,1.94,False
OPS-100167,2025-07-01,2025-07-05,Documentation Review,Southeast,Closed,4.48,False
OPS-101341,2025-07-02,2025-07-04,Eligibility Check,Southeast,Closed,2.31,False
OPS-102026,2025-07-02,2025-07-05,Service Request,Midwest,Closed,3.77,False
OPS-101933,2025-07-02,2025-07-10,Eligibility Check,Midwest,Closed,8.18,False
OPS-101753,2025-07-02,2025-07-02,Service Request,Midwest,Closed,0.56,False
OPS-101598,2025-07-02,2025-07-07,Documentation Review,Southeast,Closed,5.81,False
OPS-101504,2025-07-02,2025-07-03,Account Setup,West,Closed,1.67,False
OPS-100082,2025-07-03,2025-07-06,Billing Inquiry,Southeast,Closed,3.18,False
OPS-101603,2025-07-03,2025-07-10,Billing Inquiry,Northeast,Closed,7.9,False
OPS-101538,2025-07-03,2025-07-06,Dispute Resolution,West,Closed,3.6,False
OPS-100786,2025-07-03,2025-07-11,Account Setup,West,Closed,8.27,False
OPS-100712,2025-07-03,2025-07-09,Eligibility Check,Midwest,Closed,6.17,False
OPS-100256,2025-07-04,2025-07-06,Service Request,West,Closed,2.09,False
OPS-101097,2025-07-04,2025-07-06,Eligibility Check,Southwest,Closed,2.55,False
OPS-102195,2025-07-04,,Documentation Review,Southeast,Open,,False
OPS-100981,2025-07-05,2025-07-11,Billing Inquiry,Southeast,Closed,6.09,False
OPS-101168,2025-07-05,2025-07-07,Account Setup,Southeast,Closed,2.33,False
OPS-102186,2025-07-05,2025-07-08,Billing Inquiry,West,Closed,3.85,False
OPS-101257,2025-07-06,,Renewal Processing,Midwest,Open,,False
OPS-101491,2025-07-07,2025-07-08,Service Request,West,Closed,1.4,False
OPS-101540,2025-07-07,2025-07-09,Billing Inquiry,Southwest,Closed,2.89,False
OPS-100013,2025-07-07,2025-07-14,Eligibility Check,West,Closed,7.43,False
OPS-101143,2025-07-07,2025-07-10,Account Setup,Northeast,Closed,3.16,False
OPS-101681,2025-07-07,2025-07-10,Renewal Processing,Northeast,Closed,3.71,False
OPS-100631,2025-07-07,2025-07-15,Eligibility Check,Northeast,Closed,8.62,False
OPS-100396,2025-07-08,2025-07-13,Account Setup,West,Closed,5.3,False
OPS-100261,2025-07-08,2025-07-10,Service Request,Southwest,Closed,2.53,False
OPS-101944,2025-07-08,,Eligibility Check,West,Open,,False
OPS-101185,2025-07-08,,Service Request,Southwest,Open,,False
OPS-101162,2025-07-08,2025-07-09,Service Request,Southwest,Closed,1.48,False
OPS-101166,2025-07-08,2025-07-08,Service Request,Southwest,Closed,0.87,False
OPS-102177,2025-07-08,2025-07-12,Billing Inquiry,Midwest,Closed,4.22,False
OPS-100018,2025-07-09,2025-07-15,Renewal Processing,Southwest,Closed,6.49,True
OPS-101304,2025-07-09,2025-07-16,Service Request,Midwest,Closed,6.95,False
OPS-101769,2025-07-09,2025-07-11,Account Setup,Northeast,Closed,2.81,False
OPS-100519,2025-07-09,2025-07-11,Eligibility Check,Northeast,Closed,2.5,False
OPS-100150,2025-07-09,2025-07-10,Account Setup,Northeast,Closed,1.72,False
OPS-101211,2025-07-09,2025-07-10,Account Setup,Midwest,Closed,1.43,False
OPS-101814,2025-07-10,2025-07-17,Service Request,Midwest,Closed,7.4,False
OPS-101719,2025-07-10,2025-07-11,Documentation Review,Northeast,Closed,1.11,True
OPS-100166,2025-07-10,2025-07-10,Billing Inquiry,Southwest,Closed,0.69,False
OPS-100240,2025-07-10,2025-07-14,Renewal Processing,Southwest,Closed,4.26,False
OPS-101410,2025-07-10,2025-07-11,Service Request,Southeast,Closed,1.07,False
OPS-101202,2025-07-10,2025-07-21,Eligibility Check,Midwest,Closed,11.2,False
OPS-100193,2025-07-11,2025-07-17,Account Setup,Midwest,Closed,6.81,False
OPS-101869,2025-07-11,2025-07-12,Billing Inquiry,Southeast,Closed,1.16,False
OPS-100041,2025-07-11,2025-07-14,Account Setup,Southeast,Closed,3.77,False
OPS-100290,2025-07-11,2025-07-21,Renewal Processing,Midwest,Closed,10.93,True
OPS-100044,2025-07-11,2025-07-16,Documentation Review,Midwest,Closed,5.7,False
OPS-101122,2025-07-11,2025-07-13,Service Request,Southwest,Closed,2.16,False
OPS-101142,2025-07-11,2025-07-16,Account Setup,West,Closed,5.19,False
OPS-101594,2025-07-12,2025-07-13,Service Request,Southeast,Closed,1.72,False
OPS-101394,2025-07-13,2025-07-15,Account Setup,West,Closed,2.28,False
OPS-101614,2025-07-13,2025-07-13,Documentation Review,Southeast,Closed,0.55,False
OPS-100539,2025-07-14,2025-07-19,Service Request,Southeast,Closed,5.2,False
OPS-100507,2025-07-14,2025-07-16,Billing Inquiry,Northeast,Closed,2.53,False
OPS-101573,2025-07-14,2025-07-20,Data Correction,Northeast,Closed,6.34,False
OPS-101351,2025-07-14,2025-07-21,Eligibility Check,Southeast,Closed,7.06,False
OPS-100407,2025-07-14,2025-07-14,Billing Inquiry,Southwest,Closed,0.77,True
OPS-100433,2025-07-14,2025-07-15,Service Request,Northeast,Closed,1.62,False
OPS-101391,2025-07-14,2025-07-15,Billing Inquiry,Midwest,Closed,1.24,False
OPS-100824,2025-07-14,2025-07-17,Billing Inquiry,West,Closed,3.5,False
OPS-102182,2025-07-14,2025-07-16,Billing Inquiry,West,Closed,2.21,False
OPS-100542,2025-07-15,2025-07-19,Billing Inquiry,Midwest,Closed,4.91,False
OPS-101103,2025-07-15,2025-07-15,Renewal Processing,Southwest,Closed,0.29,True
OPS-100511,2025-07-16,2025-07-16,Billing Inquiry,West,Closed,0.79,False
OPS-101412,2025-07-16,2025-07-19,Service Request,West,Closed,3.39,False
OPS-101785,2025-07-16,2025-07-19,Account Setup,West,Closed,3.36,True
OPS-102000,2025-07-16,2025-07-19,Billing Inquiry,Midwest,Closed,2.96,False
OPS-102053,2025-07-16,2025-07-19,Eligibility Check,West,Closed,3.45,False
OPS-100749,2025-07-16,2025-07-16,Data Correction,Northeast,Closed,0.68,False
OPS-101083,2025-07-16,2025-07-17,Account Setup,Northeast,Closed,1.92,False
OPS-102139,2025-07-17,2025-07-20,Data Correction,Northeast,Closed,3.07,True
OPS-101017,2025-07-17,2025-07-19,Account Setup,Southwest,Closed,2.35,False
OPS-100294,2025-07-17,2025-07-18,Data Correction,Southeast,Closed,1.04,False
OPS-100571,2025-07-17,2025-07-25,Dispute Resolution,Southeast,Closed,8.81,False
OPS-100921,2025-07-17,2025-07-20,Billing Inquiry,Midwest,Closed,3.95,False
OPS-100562,2025-07-17,2025-07-18,Account Setup,West,Closed,1.94,True
OPS-101998,2025-07-17,2025-07-21,Billing Inquiry,Northeast,Closed,4.6,False
OPS-101666,2025-07-18,2025-07-20,Service Request,Southeast,Closed,2.74,False
OPS-100324,2025-07-18,2025-07-28,Renewal Processing,Northeast,Closed,10.49,False
OPS-101577,2025-07-18,2025-07-20,Account Setup,West,Closed,2.35,False
OPS-100941,2025-07-18,2025-07-21,Billing Inquiry,Midwest,Closed,3.19,False
OPS-101657,2025-07-18,2025-07-28,Documentation Review,Northeast,Closed,10.18,False
OPS-101854,2025-07-19,2025-07-20,Data Correction,Southeast,Closed,1.17,False
OPS-101967,2025-07-19,2025-07-23,Documentation Review,Northeast,Closed,4.91,False
OPS-100773,2025-07-19,2025-07-20,Renewal Processing,Southeast,Closed,1.73,False
OPS-101958,2025-07-19,2025-07-23,Eligibility Check,Midwest,Closed,4.38,False
OPS-101902,2025-07-19,2025-07-23,Eligibility Check,Midwest,Closed,3.98,False
OPS-100427,2025-07-19,2025-07-24,Documentation Review,Midwest,Closed,5.8,False
OPS-101888,2025-07-20,2025-07-20,Account Setup,West,Closed,0.5,False
OPS-100578,2025-07-20,2025-07-24,Billing Inquiry,Southwest,Closed,4.63,False
OPS-100389,2025-07-20,2025-07-23,Documentation Review,Southeast,Closed,3.15,False
OPS-100656,2025-07-21,2025-07-31,Service Request,Northeast,Closed,10.72,False
OPS-100279,2025-07-21,2025-07-27,Renewal Processing,Southeast,Closed,6.09,False
OPS-100654,2025-07-21,2025-07-31,Dispute Resolution,Southeast,Closed,10.11,False
OPS-102091,2025-07-21,2025-07-21,Account Setup,Southeast,Closed,0.62,False
OPS-101255,2025-07-21,2025-07-25,Dispute Resolution,Southeast,Closed,4.01,False
OPS-100775,2025-07-21,2025-07-22,Data Correction,Southwest,Closed,1.2,False
OPS-100927,2025-07-21,2025-07-22,Account Setup,Southwest,Closed,1.72,False
OPS-100072,2025-07-21,2025-07-29,Dispute Resolution,West,Closed,8.78,False
OPS-100947,2025-07-21,2025-07-24,Service Request,Midwest,Closed,3.78,False
OPS-101319,2025-07-21,2025-07-29,Dispute Resolution,Northeast,Closed,8.03,False
OPS-101665,2025-07-21,2025-07-23,Billing Inquiry,Midwest,Closed,2.21,False
OPS-100574,2025-07-21,2025-08-07,Dispute Resolution,Southeast,Closed,17.25,False
OPS-100440,2025-07-21,2025-07-22,Service Request,Southeast,Closed,1.87,False
OPS-101982,2025-07-21,2025-07-22,Service Request,Midwest,Closed,1.28,False
OPS-100779,2025-07-22,2025-07-23,Data Correction,Southwest,Closed,1.23,False
OPS-102073,2025-07-22,2025-07-23,Data Correction,West,Closed,1.21,True
OPS-101335,2025-07-22,2025-07-23,Dispute Resolution,Southeast,Closed,1.37,False
OPS-101074,2025-07-22,2025-07-23,Service Request,West,Closed,1.04,False
OPS-100304,2025-07-23,2025-07-25,Billing Inquiry,Southeast,Closed,2.83,False
OPS-100115,2025-07-23,2025-07-26,Billing Inquiry,Midwest,Closed,3.03,False
OPS-100002,2025-07-23,2025-07-24,Data Correction,Southwest,Closed,1.0,False
OPS-102155,2025-07-23,2025-07-29,Service Request,Midwest,Closed,5.96,False
OPS-100520,2025-07-23,2025-07-28,Eligibility Check,Southeast,Closed,5.49,False
OPS-101788,2025-07-23,2025-07-26,Renewal Processing,West,Closed,3.7,False
OPS-100645,2025-07-23,2025-07-24,Service Request,Southeast,Closed,1.24,False
OPS-101496,2025-07-23,2025-07-28,Billing Inquiry,Midwest,Closed,5.39,False
OPS-101865,2025-07-24,2025-07-26,Dispute Resolution,Southeast,Closed,2.27,False
OPS-102070,2025-07-24,2025-07-27,Renewal Processing,Southeast,Closed,3.28,False
OPS-101098,2025-07-24,2025-07-26,Eligibility Check,Southwest,Closed,2.9,False
OPS-101048,2025-07-24,2025-07-25,Data Correction,Southwest,Closed,1.08,True
OPS-101980,2025-07-24,2025-08-02,Dispute Resolution,Southeast,Closed,9.15,True
OPS-101240,2025-07-24,2025-07-29,Billing Inquiry,Midwest,Closed,5.85,True
OPS-100852,2025-07-24,2025-07-25,Service Request,West,Closed,1.75,True
OPS-100333,2025-07-24,2025-07-25,Account Setup,Southwest,Closed,1.56,False
OPS-101165,2025-07-24,2025-07-26,Billing Inquiry,Southeast,Closed,2.26,False
OPS-101631,2025-07-25,2025-07-28,Service Request,Midwest,Closed,3.95,False
OPS-100742,2025-07-25,2025-07-28,Data Correction,Southeast,Closed,3.74,False
OPS-101727,2025-07-26,,Data Correction,West,Open,,False
OPS-101452,2025-07-26,2025-07-27,Billing Inquiry,Southwest,Closed,1.91,False
OPS-100866,2025-07-27,2025-08-14,Documentation Review,Southwest,Closed,18.94,True
OPS-101278,2025-07-27,2025-08-09,Renewal Processing,West,Closed,13.02,False
OPS-100639,2025-07-27,2025-07-28,Account Setup,Northeast,Closed,1.66,False
OPS-100251,2025-07-28,2025-07-30,Dispute Resolution,Midwest,Closed,2.32,False
OPS-100245,2025-07-28,2025-07-30,Service Request,Southwest,Closed,2.81,False
OPS-101734,2025-07-28,2025-07-29,Eligibility Check,West,Closed,1.42,False
OPS-101408,2025-07-28,2025-08-02,Billing Inquiry,Southwest,Closed,5.8,False
OPS-101559,2025-07-28,2025-07-31,Billing Inquiry,Midwest,Closed,3.25,False
OPS-100606,2025-07-28,2025-07-29,Billing Inquiry,West,Closed,1.3,False
OPS-101669,2025-07-28,2025-07-31,Eligibility Check,Southwest,Closed,3.73,False
OPS-101377,2025-07-29,2025-08-04,Billing Inquiry,West,Closed,6.49,False
OPS-101579,2025-07-30,2025-08-04,Renewal Processing,Midwest,Closed,5.46,False
OPS-100828,2025-07-30,2025-07-31,Service Request,Southwest,Closed,1.24,False
OPS-101194,2025-07-30,2025-08-04,Dispute Resolution,West,Closed,5.65,False
OPS-100911,2025-07-31,2025-08-01,Billing Inquiry,West,Closed,1.53,False
OPS-100948,2025-07-31,2025-07-31,Data Correction,Southwest,Closed,0.81,False
OPS-101192,2025-07-31,2025-08-07,Renewal Processing,West,Closed,7.68,False
OPS-101354,2025-07-31,2025-07-31,Billing Inquiry,Midwest,Closed,0.27,False
OPS-101070,2025-07-31,2025-08-02,Renewal Processing,Southwest,Closed,2.45,False
OPS-101678,2025-07-31,2025-07-31,Account Setup,Southwest,Closed,0.87,False
OPS-101708,2025-07-31,2025-08-01,Eligibility Check,Midwest,Closed,1.78,False
OPS-100197,2025-07-31,2025-07-31,Billing Inquiry,West,Closed,0.43,False
OPS-100703,2025-07-31,2025-08-10,Renewal Processing,Midwest,Closed,10.64,False
OPS-100278,2025-07-31,2025-08-12,Documentation Review,Northeast,Closed,12.79,False
OPS-101151,2025-08-01,2025-08-02,Account Setup,Midwest,Closed,1.57,True
OPS-100405,2025-08-01,2025-08-06,Account Setup,West,Closed,4.98,False
OPS-101325,2025-08-01,2025-08-05,Documentation Review,Southeast,Closed,4.12,False
OPS-102164,2025-08-01,2025-08-10,Dispute Resolution,Southeast,Closed,9.35,False
OPS-100857,2025-08-01,2025-08-06,Account Setup,Southwest,Closed,5.61,False
OPS-101338,2025-08-01,2025-08-02,Account Setup,Southeast,Closed,1.54,False
OPS-100816,2025-08-02,2025-08-16,Renewal Processing,Midwest,Closed,14.25,True
OPS-100895,2025-08-03,2025-08-05,Account Setup,Southwest,Closed,2.78,False
OPS-101773,2025-08-04,2025-08-06,Billing Inquiry,Southwest,Closed,2.57,False
OPS-101522,2025-08-04,2025-08-05,Data Correction,Midwest,Closed,1.48,False
OPS-100451,2025-08-04,2025-08-07,Documentation Review,Southwest,Closed,3.76,False
OPS-101713,2025-08-04,2025-08-07,Documentation Review,Southwest,Closed,3.34,False
OPS-102005,2025-08-05,2025-08-09,Dispute Resolution,Southeast,Closed,4.56,False
OPS-100661,2025-08-05,2025-08-09,Eligibility Check,Southeast,Closed,4.48,False
OPS-100501,2025-08-05,2025-08-12,Eligibility Check,West,Closed,7.0,False
OPS-101119,2025-08-05,2025-08-12,Billing Inquiry,Southwest,Closed,7.38,False
OPS-101736,2025-08-05,2025-08-15,Documentation Review,Northeast,Closed,10.89,False
OPS-100802,2025-08-06,2025-08-07,Billing Inquiry,Northeast,Closed,1.37,False
OPS-100955,2025-08-06,2025-08-07,Billing Inquiry,Southwest,Closed,1.07,True
OPS-101752,2025-08-06,2025-08-13,Renewal Processing,West,Closed,7.12,False
OPS-101580,2025-08-06,2025-08-07,Account Setup,Southwest,Closed,1.2,False
OPS-100875,2025-08-06,2025-08-08,Renewal Processing,Northeast,Closed,2.8,False
OPS-101562,2025-08-06,2025-08-09,Account Setup,Midwest,Closed,3.07,False
OPS-100845,2025-08-06,2025-08-12,Renewal Processing,Southwest,Closed,6.35,False
OPS-101248,2025-08-06,2025-08-09,Billing Inquiry,Southeast,Closed,3.54,False
OPS-101020,2025-08-07,2025-08-08,Billing Inquiry,Southwest,Closed,0.99,False
OPS-101225,2025-08-07,2025-08-10,Eligibility Check,Southeast,Closed,3.47,False
OPS-100180,2025-08-07,2025-08-09,Data Correction,West,Closed,2.75,False
OPS-100178,2025-08-07,2025-08-09,Account Setup,Southwest,Closed,2.07,False
OPS-100023,2025-08-08,2025-08-14,Billing Inquiry,Northeast,Closed,6.2,False
OPS-101909,2025-08-08,2025-08-09,Eligibility Check,West,Closed,1.36,False
OPS-102140,2025-08-08,2025-08-09,Account Setup,Southeast,Closed,1.47,True
OPS-100181,2025-08-08,2025-08-08,Billing Inquiry,Midwest,Closed,0.94,False
OPS-102166,2025-08-08,2025-08-14,Eligibility Check,West,Closed,6.59,False
OPS-101222,2025-08-08,2025-08-15,Service Request,Southwest,Closed,7.69,False
OPS-101149,2025-08-08,2025-08-12,Documentation Review,Midwest,Closed,4.86,False
OPS-100651,2025-08-08,2025-08-19,Documentation Review,Southeast,Closed,11.18,False
OPS-101514,2025-08-08,2025-08-08,Data Correction,Midwest,Closed,0.92,False
OPS-100938,2025-08-09,2025-08-13,Dispute Resolution,West,Closed,4.33,False
OPS-101488,2025-08-09,2025-08-11,Service Request,Southeast,Closed,2.93,False
OPS-100151,2025-08-09,2025-08-13,Data Correction,Southwest,Closed,4.21,True
OPS-100691,2025-08-10,2025-08-13,Renewal Processing,Northeast,Closed,3.25,False
OPS-100815,2025-08-10,2025-08-10,Service Request,Midwest,Closed,0.73,False
OPS-100413,2025-08-10,2025-08-14,Dispute Resolution,West,Closed,4.82,False
OPS-102094,2025-08-11,2025-08-13,Data Correction,Midwest,Closed,2.93,False
OPS-101418,2025-08-11,2025-08-11,Billing Inquiry,Southwest,Closed,0.43,False
OPS-100369,2025-08-11,2025-08-12,Renewal Processing,Southwest,Closed,1.71,False
OPS-100602,2025-08-12,2025-08-14,Account Setup,West,Closed,2.07,False
